"","PTGS2","YTHDF3.AS1","CDKN3","KIF11","PDE8A","CCNB1","HEY1","LETM2","TOP2A","HELLS","MEF2C","MELK","FABP5","LYAR","WBP4","LINC01138","RHOB","CPQ","CCSAP","AMD1","OAZ2","CLEC1A","SGK1","LOC105369662","ZNF687","KIF18A","IL36B","LRRC25","LOC100272216","DTL","SLFN13","SOX3","PTPN9","ANKRD22","LINC00896","LOC652276","CD1E","CNR2","LOC101927257","TRMT6","APLP2","GPATCH2L","HRASLS2","NUAK2","PIR","NAGS","RFX2","ZFX","TNRC6A","SLC45A3","Status"
"GSM382279",5.58361610901379,4.28401995118759,3.42647001643196,2.97460953395007,3.94200026830822,3.48870445204765,4.34297171244207,3.96345822329565,3.58459583689617,3.71479538340022,4.84418230511916,3.87466264937697,6.19769287895598,7.5914173617014,6.6678651969192,7.16644372532836,5.00565863579213,9.67204445719796,2.60171091037187,8.26403745767097,10.3969597248748,5.17107481207729,8.82474966612476,6.95270206457466,6.21175876575086,3.18198180483408,3.0390445935701,8.91725476338886,7.954532860648,3.08207684020099,2.92681755049058,4.37939022007341,5.47115092714433,8.63717598594791,4.32815645080648,5.19666173901372,5.35117092714864,5.25446698414054,3.67065398229859,6.52238291650711,10.6578070686509,4.717461409391,4.19258045169153,10.0072173087862,3.02503636431718,4.99767225358902,5.44520749449801,4.44952811472309,3.76046079779226,5.36381692824827,"Rejection"
"GSM382280",6.56536758578796,4.2825869289411,3.60048200801206,2.94125797597793,4.17818212492175,3.86064628040862,5.42445589866823,4.62084954298241,3.95801527093267,4.27420276126628,4.89550726905027,3.51837437368357,6.14535098139545,8.01286582428177,6.79823933082524,6.91972695925525,5.08823639411556,8.926090394018,2.57119373722349,8.86900510616171,10.0754465861239,5.03546839002652,10.4552349954442,6.75216735136744,5.47705912409143,3.00503719368013,3.0285183782117,9.1985394524522,8.51319174690167,2.99319788873601,3.30058135052829,4.18460163413039,5.36079520786159,7.76426985420051,4.06812903609743,5.12065843228089,5.10404839497666,4.96132531701566,3.85065604843974,6.95316394820081,10.5745892336231,4.73460650341996,4.0050105263878,9.98264023168131,2.6128856568046,4.81866353842619,4.86374952062982,4.09965051391515,4.03302436712799,5.27798341379724,"Rejection"
"GSM382281",6.11248145926092,4.29719987643205,5.08277614891135,5.35580930307778,4.06628094394117,5.0008229020581,4.04025666912798,4.25827908765399,6.93345779362803,4.95846802968011,4.85355864990883,4.90635835939408,6.0957637438272,7.24124492523385,6.64882630552138,7.08034868637656,4.64461050875944,8.41714871716348,2.5664266127482,7.93453004879212,9.73757128152414,4.77621914917178,9.21086424660993,6.28088673744241,5.57365660131979,3.47873559616177,3.23907291695963,8.44712302313267,8.54576878519886,4.97717874596187,3.73317501578597,4.34314163313672,5.67919024049906,7.41995101625105,4.12683959951447,5.20765666441655,4.95934909120945,4.97940748012193,3.51131363881109,7.00199917454416,10.225198442651,4.52203179978169,4.15306728928401,9.12557199286666,2.93460613452264,4.47236662082132,4.52943738890126,4.44418250298033,4.50038756382886,4.96518638510928,"Rejection"
"GSM382282",6.71035417862802,4.20740200645664,3.26695222475053,3.07797551424304,4.25409530596545,3.93308649443454,4.31952696124927,4.74777903196293,4.30027412213751,4.22808202869806,5.15464397946375,3.76142777164689,5.44567069734754,7.77489112826364,6.25544057695535,7.05671733717001,5.43624241952653,9.10003816392357,2.70640574025397,8.29605169821046,10.199447899792,4.75976381137512,9.35359226616709,7.0622325128082,5.98323703669057,2.68485144743666,3.09766695956296,9.44771960618733,8.66991242265227,3.40473776565898,3.62430556412076,4.45915583734065,5.99943884595025,8.01697114265645,4.31459382104215,5.40630805292626,5.22748624538032,5.17344141153606,3.56145788701017,6.86248223390923,10.821083839026,4.72238695235557,4.14172844552501,9.77368480821894,2.9123945800229,5.1462412741972,5.07909560097895,4.27026030720615,4.0959117263522,5.44556525279816,"Stable"
"GSM382283",6.0584559914926,5.17090580819523,3.36486044637938,3.08283542844244,3.8486326794085,3.77480950404078,4.64362252876933,3.8311978411025,4.09865046939487,3.63136300026125,5.86141863141598,3.89977863870987,5.57531174316262,8.5332351948124,6.7753027969612,6.85335833444466,4.14182236895429,6.72754767809079,2.6180633134771,6.05614029935688,8.29767539200681,3.88970827000094,7.63595304105573,7.11285982403008,5.94457277016831,3.58933034347751,3.29946574624118,7.10052283710037,10.4395261264658,3.54201653259168,4.26828331717215,3.93986523043447,4.67536364496181,5.35312282687411,3.99572104355761,4.9041446761937,4.75562892718644,5.05137819898513,4.05504404341464,6.99808088132892,8.15794388963969,3.93727294251624,4.42860016023885,8.38110832785943,2.81903911864911,4.82178788506142,4.02406715873958,3.02742550247517,3.81645665070694,5.167563751047,"Rejection"
"GSM382284",5.1753275568599,4.42864064349919,3.96956089006985,3.18186228019268,4.41030624997732,4.3635421480582,4.03005699616126,4.41719721195957,3.41771852732139,4.36642876555118,4.65340685626573,3.98525307326437,7.2682653676608,7.65474384014404,6.79317203517991,7.79737946822688,4.23926733381371,7.78759921992266,2.46988337655056,8.03915963150923,8.74652993620623,3.92874137550081,9.10108892152184,6.63441182209887,5.24480724514608,2.96760089035102,3.19868549542013,7.43218099622187,9.08303089819529,3.23277772964937,3.9194596790695,3.83889961293013,5.63550156744048,6.79727882858142,3.87099481819158,4.55565192352746,4.49945510077882,4.91354461463182,3.51964246972068,6.80300856850468,10.0427977560714,4.9014497721265,4.07447965617909,9.01092992910122,2.71817067305565,4.90037982156286,4.08084241433513,3.9514168583714,3.9828618078428,4.75244888122733,"Rejection"
"GSM382285",4.9697534793213,4.16565957318812,3.3130604378925,3.09525324784155,3.90411106950629,3.78670383325106,4.59463008476662,4.31991399855168,4.67816735116218,5.99124440484733,4.68780077099851,3.92484508024824,6.08091195759706,8.51513200247401,6.75921962819316,7.38561176490963,4.13782931507578,8.39368388018947,2.42533898803804,8.17254866955732,9.09724234422803,4.1849504348794,9.07596020549097,8.23615160007404,5.52141372060698,3.11416827940975,2.91538937771064,8.41512589450836,10.2156035607997,3.61285778389513,4.9258062538862,3.58650672621839,5.527931469309,6.06077309502045,3.88557195212412,4.39681205107356,4.76242936866686,4.1825367885889,4.14394219951604,7.58903484489298,10.3232323163485,4.40134360331745,4.04890557108027,9.68007423676108,2.93221895024153,4.696928846691,4.04006460045345,3.54782066243751,3.80859023277308,6.16872831053425,"Rejection"
"GSM382286",6.53894774675479,4.59654396685235,3.29691629617233,3.57885787271883,4.0456587449522,3.67500995982803,5.09684812496401,4.88692689369326,4.10233113744552,5.06947181917984,4.64303505732986,3.93068424406893,6.57247167248776,8.20668695538677,6.90186748965073,7.61505402607512,4.21353168166203,8.62575171382473,2.48677196263498,8.32888529590172,9.38308793551537,4.71465991466323,9.06269061648686,7.94105060208493,5.31038285512903,2.90561065382672,3.03217631877164,8.59678394809237,9.27395904765181,3.18810336662103,4.24136866273206,3.73692935476436,5.48553639070826,7.7525263780032,3.95202587121017,4.97359634936902,4.5968830042995,4.70887282389231,3.98375318723623,7.41844295649058,10.3249093823262,4.58409986891691,4.45520637314336,9.62064027332429,2.94543911198876,4.93917121354183,4.42036178519763,4.18263455157423,3.60453691220055,5.22056411993713,"Rejection"
"GSM382287",7.18972429726334,4.21253339223109,3.47376349277017,3.09259547608433,3.90274438385494,3.64485384570881,4.01167279706423,4.69098743666566,3.93612418556348,4.47050986284747,4.71973246856767,3.77656554704336,6.71728536135679,7.58521364221932,6.93910085123402,8.49877608612107,4.87520162349137,8.77077837594621,2.51153774460771,8.17414433897046,9.20053973035465,4.82103727471354,9.67833662841064,6.71864748182848,5.44006406344747,2.83037563262565,3.14216893634089,8.34515273366064,8.93686917249729,3.46567359486631,4.00611496611138,4.088768564313,5.5251435850383,7.65587752613253,3.89576693720672,4.9405520472985,4.79250837794071,4.24754590085459,3.37414336614668,6.68694547456823,10.1826187851049,4.87662960349007,4.06806546906993,9.67386758146419,2.78610345806126,4.62221695240075,3.84459388492858,3.77929673051806,4.01377582017338,5.99792668664952,"Rejection"
"GSM382288",6.89843235297002,4.37939519985236,3.41169317143501,3.31971868280426,3.54718629802382,3.5138980447446,4.28780527188586,4.51486611054855,4.56967698043512,3.81150776666971,4.58284971333001,3.4703903104001,5.55627729862404,7.70950029467001,7.39828104084847,7.84143684031437,4.14116520753965,8.98738293013063,2.8368305623505,7.92338902286351,9.18616423769809,4.59962586175984,8.82809909008561,7.59623643094622,5.39066348157931,2.9150190312288,3.48860835480571,8.48162654596287,8.7031772624196,3.14319030940265,4.19741487691638,4.02734155677465,5.42216736732492,9.69293296824731,3.97420794528205,4.77113991131415,4.71812950795983,4.7350985133211,4.10942698250283,6.7888456198701,10.4735515755647,4.27220284861968,4.29919031777765,9.5484157895643,2.70751739155537,4.76643901078113,4.1663800321349,3.81828416049812,3.54722710399313,5.31794318606355,"Rejection"
"GSM382289",6.94979850715689,4.31126514849073,3.72147222149577,3.41922536078898,4.00608704504251,4.00622169056608,4.26963458710198,4.48013395886528,4.21081928611907,4.12917627532064,4.50609639460981,3.70687934717259,7.30273847557635,7.3846021242794,7.05508841865603,7.98823375229821,4.30456756810769,8.3548661228187,2.63672287467444,8.29195192083,9.30480571322019,4.90119079241208,9.97709214333615,6.65972086970646,5.55577666380578,2.71659589150783,3.19749928759934,8.26511483157691,8.5962896358267,3.41170753082184,3.99392472396599,3.91670129704466,5.62753470763132,7.90145077790874,3.89565735469509,4.44334214608585,4.79343594214351,4.2547006972026,3.67654308018574,6.99343056473779,10.3273644273371,5.27804264960015,3.92836051400874,9.12954029745347,2.93533515960845,5.13114276271063,4.52068688880934,3.94056775465835,3.7382815868721,4.59825115655288,"Rejection"
"GSM382290",6.14746130932721,4.72524359844591,3.49876110044829,3.77535094824987,3.55640208396326,4.01782453240397,4.34494853401735,4.04394265850398,5.08337675119874,4.95664513938613,4.67678050713179,4.14895145119661,5.1022528823547,7.80935216285999,7.11022018685897,8.02468096962808,3.88808690136173,8.42229212820415,2.6017917618953,7.56461101024709,9.05530422873033,4.30353405908814,8.07246692994087,7.23434931585185,5.7957409141417,2.99156325413451,3.08402353604182,8.38524225702934,8.83650012535085,4.47236083347132,4.48996317180386,3.5418563769948,4.73802334251882,7.54987355473434,4.23533325166328,5.06917775470877,4.48553424256088,5.27710905819465,4.15465481242795,6.77872966997001,9.56274563166129,4.3715008157172,4.52604944883644,9.93674099073645,3.23478358338198,4.42005299081303,4.4166092851493,4.29477494738328,3.43949357767131,5.09601830906938,"Rejection"
"GSM382291",6.47006478211974,4.53253098431426,3.40115148423211,3.1390726696809,3.88937226131256,3.75381007238868,4.38531070307294,5.84650114240728,4.25479663513103,4.34809754025153,4.91151959293729,3.61307667359063,5.3178632344805,8.28355697563273,6.96096724455675,7.73756059470601,4.83278529792225,8.98611408061665,2.63354216544475,9.18413511154749,9.62541213288057,5.00939213958989,9.20396776368743,7.38608369183335,6.10684025826298,2.98456453790441,3.1421799984889,9.14876471901163,8.70369317750642,3.36671908369718,4.08683340104277,4.44005820871634,5.20109667117559,7.81223131855202,4.15280427599694,5.12463942161671,4.89148884957942,4.91245698236547,3.90228265562207,7.02067394199429,10.7466918901877,4.6511184770955,4.26184307919425,10.24582057003,2.96116795659514,5.04236856117473,4.79956306628659,3.83924965763763,3.73175593659822,5.57319603132353,"Rejection"
"GSM382292",5.84656621548264,4.53724677525221,3.32108139327612,3.11878257242224,4.01103787686086,3.7087829375685,5.39110563708129,4.54857691189446,3.84181112066672,4.96366997441645,4.87918495139212,3.76571894019761,5.52524986576032,8.6606209770952,7.06085253083996,7.39523098980513,4.83676164434722,8.53651303817459,2.51339393123704,8.54187489045378,9.53922500617817,4.37001927352122,9.37384923010693,8.05911926068458,5.36166148556102,2.98940837363039,3.04799981481807,8.97758656361633,9.6982834989072,3.14616854270318,3.72947052452245,3.86337598318168,5.66258121869717,6.91113809135879,3.95243047851826,4.94429992071714,4.6900385115372,4.94713981202488,3.95048908984411,7.4798698446955,10.6473148632731,4.84551677841677,4.07423801655377,9.85956085063117,2.88073890658351,5.25575802860495,4.49297252783341,3.58390529146356,3.74370443066894,5.18399918875291,"Rejection"
"GSM382293",5.98896881234593,4.53168224294434,3.39864453143883,3.3667056661349,3.83646291262307,3.96211383848825,4.06564290483451,4.05724867241899,3.91599153214136,5.55875644795594,4.61199207645423,3.85211572566576,6.7423706579588,8.70594219872011,7.04904439285736,7.81404597906771,3.79337567655555,7.91065880514898,2.61493841046674,8.25797791350282,8.65321037569477,4.3790983524881,9.58407901966359,7.47960487524273,4.87930242662392,2.9551457471917,2.55130146485576,7.64290954677519,9.80425259276548,3.16459013424681,4.68666944132606,3.58077825169925,5.448678847086,6.06759288783772,3.88617977972049,4.51595820255996,4.52153963868762,4.44815985631421,4.31459896900294,7.66063105431924,10.1822078960941,5.03592815367813,3.91464371035384,9.22953806473488,2.89711093284146,4.84523688246216,3.88010277381087,4.24703068740578,3.65851954602133,5.02419272286884,"Rejection"
"GSM382294",7.03506514399476,4.54595584130165,3.58795556663056,3.5488390065787,4.00799615227412,4.02792984054962,4.22331723808334,4.2272902809287,5.83705963374097,4.50645483298182,4.58871416504442,4.25592765755145,5.71596552320103,8.19971745127668,7.19946532573733,7.84871367878905,4.43685017941264,8.94407418100813,2.54256344091626,8.23628177207988,9.31815276576507,4.45673935284359,9.98474031864983,6.95685659188101,5.41346815840576,2.83210508176989,3.18182153463009,9.12322419410809,8.91701217897084,3.92279837461771,3.72304462281722,3.75899769161144,5.16659266759302,10.3789279997688,3.83786799799934,4.96906324087174,4.6087717176555,4.33612944991128,4.06486732634875,7.31266201670598,10.5150896077185,5.18732454813718,4.20402618027675,10.060555851735,3.00878007721592,4.56614843101772,4.05397080245078,3.83871912512227,3.89201608156605,5.33983335434848,"Rejection"
"GSM382295",7.78765420756067,4.31730204382429,3.0160235697945,3.52821986725408,3.88974617452636,3.82424611352423,5.19632581410111,5.41331510093535,4.15377209432145,5.22554174899431,4.57115827808269,3.56967544744612,5.24833981239452,8.04348276463092,6.8323986324089,8.1796079148245,4.55300047331297,8.67708487459797,3.17643818086286,8.89226834484783,9.64852890136599,5.11764851546537,9.65623763651154,7.65333235910677,5.87758884961108,2.88729811548497,3.03217631877164,8.51138463319043,8.9630634307136,3.23910506565881,3.39286178824696,4.02271002447427,5.42129065382551,7.29213097126735,4.13754585738813,4.8070867721461,5.0325742524522,5.05567238127382,4.27485445920739,6.78058602963903,10.4388887789125,4.64850414875442,4.21292361519607,10.1403548885777,2.84544144223066,4.33170295184737,3.90789589415365,4.46771506479163,3.50903316805405,5.32997150148462,"Rejection"
"GSM382296",6.8895580718224,4.3925331914449,3.24614300416756,3.03791577034281,3.77134531999605,3.87682429559706,4.14085766499125,5.32558725115878,3.97928208798112,4.47941032127589,4.51235549748843,3.77630426442439,5.22798849748748,7.91223371728394,7.12065633780078,8.38400005975777,4.74280592424322,9.16648650399926,2.59322025766995,8.39678731995777,9.98665929727273,3.93657929432596,9.489351119577,7.72499090984302,7.06870739186428,2.60943502319833,2.67767422408907,8.93128878163489,8.90606746187059,3.20370046622875,3.22778551126011,4.34026402821264,5.40067142089241,7.57224984345721,3.80010500371164,5.10391098245116,4.92208008799544,5.16789118348197,3.76134687279541,6.73046620138576,10.1493952920924,4.68954203626875,4.11982638748288,10.096141252532,3.13181118035497,4.61545395675532,5.22523682895969,4.30656546098917,4.38231230336458,5.43961264180661,"Rejection"
"GSM382297",5.25125995625431,4.51147249175652,3.11571686269796,3.11290017632074,3.97983875291338,4.24035010296206,3.83852733006714,4.1337998383423,3.65938166766782,6.03371437702546,4.78044985780433,3.39514793867582,5.96311202176624,8.77583521551956,7.14009406135877,7.21986504205175,3.91922288032502,8.49354158127462,2.52135765214476,8.30791204853915,8.77580451168124,4.35056983118511,9.21217445802597,7.61499455656101,5.43869404723323,2.86330588114803,2.97377157470688,7.79438975826138,10.1414182715227,3.5747816607564,3.63095869826457,3.66842838980039,5.34162399189866,5.42658842343989,3.78516772633788,4.72150110122914,4.42705939595656,4.41535661953111,3.67554240729704,8.15880681294606,10.5399306174497,4.63784536375681,4.27928581784242,9.75498065853511,3.13405572626089,5.29398833248059,3.76417706801071,3.59402343384443,3.59448658301442,5.24970282090302,"Rejection"
"GSM382298",5.83186265250192,4.45735873109396,3.68802360224746,3.47325686889949,3.94742483852968,3.80233750034168,4.15638175721242,4.06163537186886,4.56062936180889,5.36451572855306,4.80484685263192,4.20979260402179,6.78037975779667,8.58188441810576,6.93968983482033,8.02824500852012,3.64282607486353,8.3791923956968,2.80021926201592,8.22548463447979,8.81569986218028,4.40414149564905,8.5579915196461,7.70523561619747,5.34750473717003,3.09494344315913,3.1726025860646,7.04612371350425,9.30307206540435,3.30483259262106,4.55345554680666,3.95931198459176,5.41548763392945,8.45517690973855,3.87351244750224,4.65076075249421,4.48290941263437,4.52414561379081,4.23665910895511,7.79889421552297,10.1891443246699,4.5221985436034,4.12700323986752,9.05024938646346,3.15576075370591,5.0406509835362,3.85765144833482,4.13328502418279,3.74140294037056,4.69748195653956,"Rejection"
"GSM382299",6.01339117073614,4.47609316032562,3.37204405499062,3.80535097180969,3.86442838978492,3.99922237375938,4.65234946275528,3.79657798797071,4.27569072134314,5.75976966220167,4.73388567143313,4.25862566229424,6.31985976580809,8.62622796142351,6.6780477201296,7.59698440499195,3.69956195264232,8.08328633521001,2.67173533867837,8.16241483047511,8.91549512680353,3.78931398846978,9.12031126818275,7.24711225979322,5.17304923192481,3.0345426974104,3.19402399816249,7.69482675813432,9.29493171190788,3.61998492634797,3.98113812464029,4.06383352234537,5.49096672382115,6.79314146286362,3.96844550678696,4.58395965552503,4.66102687409594,4.9872866592832,3.91174545299312,7.33605039699127,10.1818948915549,4.64858934640952,3.99897402485583,9.33447255511877,3.13648044441408,4.80631727266299,3.74172139691056,4.10632794735652,3.57640322527766,5.01432347976704,"Rejection"
